trainEx419 lowToMid F T T F F T F F F F T T T T T T F F F F
trainEx420 midToHigh F T F F T T T F F F T T T T T T F T T F
trainEx421 midToHigh F T T F F F F F F F T F F T F F F T T T
trainEx422 lowToMid F T T F F F F F F F T T T T T F F T T F
trainEx423 lowToMid F T F F F T T T F F T T T F F F F F F F
trainEx424 lowToMid F T F F F T T F F F T F T T F F F T T F
trainEx425 lowToMid F T T F F T T F F F T F F F F F F F F F
trainEx426 lowToMid F T T T F T T F F F T T T T T F F F F F
trainEx427 midToHigh F T F T F F F F F F T F T T T T F T T T
trainEx428 lowToMid F F F T F F F F F F T F T T T F F T T F
trainEx429 lowToMid F T T F F T T T F F T T T T F F F T F F
trainEx430 lowToMid F T T F T T T T F F T T F F F F F F F F
trainEx431 midToHigh T T F T F T F F F F T T F T T T F T F F
trainEx432 lowToMid F T T F F T F F F F T T T F F F F F F F
trainEx433 midToHigh T F F T F F F F F F T T F F F F F T T T
trainEx434 lowToMid F T T F T T F F F F T T T F F F F F F F
trainEx435 lowToMid F T T F F T F F F F T F T T F F F T T F
trainEx436 midToHigh T T F T T T F F F F T T F T F F F T T T
trainEx437 lowToMid F T T F T T F F F F T T T F F F F T F F
trainEx438 midToHigh F T T F T T T F F F T T F T T F F T F F
trainEx439 lowToMid F T T F F T F F F F T T F T T F F F F F
trainEx440 midToHigh F T T F F T F F F F T F T T F F F T T F
trainEx441 lowToMid F T F F F T F F F F T T T T T T F F F F
trainEx442 midToHigh F F F T F T F F F F T F F T T F F T T T
trainEx443 midToHigh F T F F F T F F F F T T T T T T F F F F
trainEx444 midToHigh F T F F F T T T T F T T F T T T T T F F
trainEx445 lowToMid F T T F T T T F F F T T T F F F F F F F
trainEx446 midToHigh F F F T F F T T T T F F F T T F F T T T
trainEx447 lowToMid T T T T T T F F F F T T F T F F F T T F
trainEx448 midToHigh T T F T T T T F F F T T F T T T F T F F
trainEx449 midToHigh F T T F F T F F F F T F T T T T F T T T
trainEx450 midToHigh T F F T F T T F F F T F F T T T F T T T
trainEx451 midToHigh F T T F F T T T F F T T T T F F F F F F
trainEx452 midToHigh F F F T F T T F F F T T T T T T F T F F
trainEx453 midToHigh F F F T F T F F F F T F F T T T F T T F
trainEx454 lowToMid F T T F F F F F F F T T T F F F F F F F
trainEx455 midToHigh F T T F F F F F F F T F T T T T F T T T
trainEx456 lowToMid F T F F F T T F F F T T F T F F F F F F
trainEx457 midToHigh F T F T F F F F F F T F F T T T F T T T
trainEx458 midToHigh F F F T F T T F F F T T T T F F F F F F
trainEx459 lowToMid F T T F F T T F F F T T F T T T T F F F
trainEx460 lowToMid F T T F F T F F F F T F F T F F F T F F
trainEx461 lowToMid F T T F F T F F F F T T F T T F F F F F
trainEx462 lowToMid F T T F F F F F F F T T T T T T F F F F
trainEx463 midToHigh F F F T F F F F F F T F T T T T F T T T
trainEx464 midToHigh F T T F F F T F F F T F T T T F F T T T
trainEx465 lowToMid F T T F F T T F F F T T T T T F F T F F
trainEx466 lowToMid F T T F T T T T F F T T T T F F F F F F
trainEx467 midToHigh F T T F F T F F F F T T F T T F F T T F
trainEx468 midToHigh F T F F F T T F F F T F T T T F F T T F
trainEx469 lowToMid F T T F F T F F F F T T T F F F F F F F
trainEx470 lowToMid F T T T F T T F F F T T F T F F F F F F
trainEx471 lowToMid F T T F F T F F F F T T T F F F F T F F
trainEx472 lowToMid T F F T F T F F F F T T F T T T F T F F
trainEx473 midToHigh F T T F F T T F F F T T T T T F F T T F
trainEx474 midToHigh T T F T F T F F F F T T F T T T F T F F
trainEx475 midToHigh F T T F F T F F F F T T T T T F F T T F
trainEx476 lowToMid T T F T F T F F F F T T F F F F F F F F
trainEx477 lowToMid F T T F T T T T F F T T T T F F F T F F
trainEx478 midToHigh F T T F F T F F F F T T F T T T F F F F
trainEx479 midToHigh F T T F F T F F F F T T F T F F F T F F
trainEx480 midToHigh F F F F T T F F F F T F T F F F F T T T
trainEx481 midToHigh F T F F F T F F F F T F T T F F F T F F
trainEx482 lowToMid F T F F T T T F F F T T T F F F F T F F
trainEx483 lowToMid F T T F F F T F F F T T T T T T F F F F
trainEx484 lowToMid F T T F T T T T T F T T T F F F F F F F
trainEx485 midToHigh F T T F T T F F F F T T T T T T F F F F
trainEx486 midToHigh F F F T F F F F F F T F F T F F F T T F
trainEx487 midToHigh T T F T T T T F F F T T F T T F F T T F
trainEx488 lowToMid F T T F F T F F F F T T F T T T T F F F
trainEx489 midToHigh F T T F T T F F F F T F T T T F F T T F
trainEx490 midToHigh F F F T F T F F F F T T T T T T F T T T
trainEx491 lowToMid F T T F F F T F F F T T T T F F F T T F
trainEx492 lowToMid F T T F F F T F F F T T T T T T F F F F
trainEx493 midToHigh F T T F F F F T F F T F T T T T F T T T
trainEx494 lowToMid F T T F T T F F F F T T T T F F F T T F
trainEx495 lowToMid F T F F F T F F F F T T T T T F F T F F
trainEx496 lowToMid F T T F T T T F F F T T T T F F F F F F
trainEx497 lowToMid F T T T F T T T F F T T F T T F F T F F
trainEx498 lowToMid F T T F F T F F F F T T F T T T F F F F
trainEx499 lowToMid F T T F F T F F F F T T T T F F F F F F
trainEx500 midToHigh F T T F F T F F F F T T T F F F F F F F
trainEx501 lowToMid F T T T T T F F F F T T T T T T F T F F
trainEx502 midToHigh F T T T F F T F F F T T F T F F F T F F
trainEx503 midToHigh F T F T F T F F F F T T T T F F F T T F
trainEx504 midToHigh F T F T F T F F F F T T T T T T F T T F
trainEx505 lowToMid F T T F F T F F F F T T F F F F F F F F
trainEx506 midToHigh T T F T T T F F F F T T F F F F F T T T
trainEx507 midToHigh F T F T T T F F F F T T F T F F F T F F
trainEx508 midToHigh F T T F F T F F F F T F T T T T F T T F
trainEx509 midToHigh F F F T F F F F F F T F F T T T F T T T
trainEx510 lowToMid F T T F F T F F F F T T F F F F F F F F
trainEx511 midToHigh F T F F F T T F F F T T T T T F F T T F
trainEx512 midToHigh F T T F F F F F F F T T F T T F F T F F
trainEx513 midToHigh F F F T F T T F F F T F F T T T F T T F
trainEx514 lowToMid F T T F F T T F F F T F F F F F F F F F
trainEx515 lowToMid F T F T F T T F F F T T T T T F F F F F
trainEx516 midToHigh T T T T F F F F F F T T F F F F F T F F
trainEx517 midToHigh T T F T F T F F F F T T F T T F F F F F
trainEx518 lowToMid F T T F T T T T F F T T F F F F F F F F
trainEx519 lowToMid F T T F F T F F F F T T T T F F F T T F
trainEx520 lowToMid F T F T F T T F F F T T T T T F F F F F
trainEx521 midToHigh T T T T T T F F F F T T F T T T F T F F
trainEx522 midToHigh F T F T F T F F F F T T F T T T F T T F
trainEx523 lowToMid F T T F F T T F F F T T F T T T T F F F
trainEx524 midToHigh T F F T T T F F F F T T F T T T F T T T
trainEx525 midToHigh F T F F F T F F F F T F F T T T F T T F
trainEx526 midToHigh F T F T F F F F F F T T F T T T F T T F
trainEx527 midToHigh F F F T F T T F F F T T F T T T F T F F
trainEx528 midToHigh T T F T F F F F F F T T F T T F F F F F
trainEx529 lowToMid F T T T T T T F F F T T F T T F F T T F
trainEx530 midToHigh T F F T T T F F F F T T F T T T F T T F
trainEx531 midToHigh F T T F T T F F F F T T F T F F F F F F
trainEx532 lowToMid F T F T F T T F F F T T F T F F F F F F
trainEx533 lowToMid F T T T F T T T T F T T F T F F F F F F
trainEx534 lowToMid F F F F T T T F F F T T T T T T F T T F
trainEx535 lowToMid F T T F F T F F F F T T T F F F F F F F
trainEx536 midToHigh F T T F F F T F F F T T T T T F F T F F
trainEx537 midToHigh F T F T T T F F F F T F T T F F F T T T
trainEx538 lowToMid F T T T F T T F F F T T T T T T F T F F
trainEx539 lowToMid F T T F F T T F F F T T F T T F F F F F
trainEx540 midToHigh F F F T T F T T T T T F F F F F F T T T
trainEx541 midToHigh F T T F F F F F F F T T T T T T F T F F
trainEx542 lowToMid F T T T F T T T T F T T F T T T F F F F
trainEx543 midToHigh F F F F F F T F F F T T T T T T F T T F
trainEx544 midToHigh F T T F F F T F F F T F T T T T F T T F
trainEx545 midToHigh F T T F F T F F F F T F T T T T F T T T
trainEx546 lowToMid F T T F T T T F F F T T F F F F F F F F
trainEx547 midToHigh F T T F T T T F F F T T T T T T F F F F
trainEx548 lowToMid T T F T F T T F F F T T T T T T F T F F
trainEx549 lowToMid F T T F T T F F F F T T T T F F F F F F
trainEx550 midToHigh F T T F F T T F F F T F T T T T F T T F
trainEx551 lowToMid T T T T F T F F F F T T F T F F F F F F
trainEx552 lowToMid F T T F F T F T F F T T T T F F F F F F
trainEx553 midToHigh F T F F F F T F F F T F T T T T F T T F
trainEx554 midToHigh F T T F F T T F F F T T F T T F F T T F
trainEx555 lowToMid F T T F F T F F F F T T T T T F F F F F
trainEx556 midToHigh F T F F F T T F F F T F T T T F F T F F
trainEx557 midToHigh F F F T F F F F F F T F F T F F F T T T
trainEx558 midToHigh F T F F F T F F F F T T F T T F F T F F
trainEx559 lowToMid F T T F F T T T F F T T F F F F F T F F
trainEx560 lowToMid F T T F T T T F F F T T T T T T F T F F
trainEx561 lowToMid F T T F F T T F F F T T T T T T F F F F
trainEx562 midToHigh T T F T F T F F F F T F F T T T F T T F
trainEx563 midToHigh T T T T T T F F F F T T F T T T F T T T
trainEx564 midToHigh F T F T F T T F F F T T T T T T F T T T
trainEx565 lowToMid F T F F F T F F F F T F T T F F F F F F
trainEx566 lowToMid F T T F F T F T T F T T F T T T F F F F
trainEx567 midToHigh F F F T F F T F F F T F T T T T F T T T
trainEx568 lowToMid T T F T T T T T F F T T F T F F F T F F
trainEx569 midToHigh F T F F F T F F F F T F T T T F F T T T
trainEx570 lowToMid F T F T F T T T T F T T F T T T F F F F
trainEx571 lowToMid F T F F F T F F F F T T T F F F F F F F
trainEx572 midToHigh F T T F F F T T F F T F T T T F F T T T
trainEx573 midToHigh F T F T F T F F F F T T F T T T F F F F
trainEx574 lowToMid F F F T F T F F F F T T F F F F F F F F
trainEx575 lowToMid F T F T T T T T T F T T T T T T F T F F
trainEx576 lowToMid F T T F F T T T T F T T F F F F F T F F
trainEx577 midToHigh F F F T F T T F F F T F T T T T F T T F
trainEx578 midToHigh F T T F F T F F F F T T T T T F F F F F
trainEx579 midToHigh F T F F T T T F F F T T T T F F F T F F
trainEx580 lowToMid F T T F F T F F F F T T T T T T F T F F
trainEx581 midToHigh T T F T T T T F F F T T F T T T F T T F
trainEx582 midToHigh F T F T F T F F F F T F F T T F F T T F
trainEx583 midToHigh F T F F T T F F F F T T T T T F F T T T
trainEx584 lowToMid T F F T F T F F F F T T F T T T F F F F
trainEx585 lowToMid F T T F F T T T F F T F T F F F F T F F
trainEx586 lowToMid F T T F F T F F F F T T F T T F F T F F
trainEx587 midToHigh F F F T F F F F F F T T F T T T F T F F
trainEx588 lowToMid T T F T F T F F F F T T F T T F F F F F
trainEx589 midToHigh F T F T F T F F F F T T F T T T F T T F
trainEx590 midToHigh F T T F F T F F F F T T T T T F F F F F
trainEx591 lowToMid F T F T T T F F F F T T T T T F F T F F
trainEx592 lowToMid F T T F F T F T F F T T F F F F F T F F
trainEx593 lowToMid F T T F T T F F F F T T F T T F F F F F
trainEx594 lowToMid F T T F F T F F F F T T T F F F F F F F
trainEx595 midToHigh F T F F F T T T F F T T F F F F F F F F
trainEx596 midToHigh T F F T F T F F F F T T F T T T F F F F
trainEx597 midToHigh F T F F F T F F F F T F T T F F F T F F
trainEx598 midToHigh F T T F F T T T F F T T F T F F F F F F
trainEx599 lowToMid F T F F F T T F F F T T T T T F F T F F
trainEx600 midToHigh T T T F F T T F F F T T F T F F F T F F
trainEx601 midToHigh F T T F F T F F F F T T F T T F F F F F
trainEx602 lowToMid F T F F F F T F F F T F T T T F F T F F
trainEx603 midToHigh T T T T F T F F F F T T F T T F F T F F
trainEx604 lowToMid F T F T F T T T F F T T T T T F F F F F
trainEx605 lowToMid F T T F F T F F F F T T F T T T F F F F
trainEx606 lowToMid F T F F F T F F F F T T F T T F F F F F
trainEx607 midToHigh F T T F F T T T F F T T F T F F F F F F
trainEx608 midToHigh F F F T F T F F F F T F T T T F F T T F
trainEx609 lowToMid F T T F F T F T T F T F T T T T F T T F
trainEx610 lowToMid F T T F F T F F F F T T F T T T F T F F
trainEx611 midToHigh F T T F F T T T F F T T T T F F F F F F
trainEx612 midToHigh F F F T F F T F F F T F T T T F F T T T
trainEx613 midToHigh F F F T F T T F F F T T T T T T F F F F
trainEx614 midToHigh F T T F F T T F F F T F T T F F F T T F
trainEx615 midToHigh F F F T F T T F F F T T T T T T F T T F
trainEx616 lowToMid F T T F F F T F F F T F T T T F F T T F
trainEx617 lowToMid F T F F F T T F F F T T F T T T F F F F
trainEx618 lowToMid F T T F F T F F F F T T T T T T F F F F
trainEx619 midToHigh T T F T T T T F F F T T F T T F F T T F
trainEx620 lowToMid F T F F F F T F F F T F T T T F F F F F
trainEx621 lowToMid F T T F T F F F F F T F T T F F F T T T
trainEx622 lowToMid F T T F T T T T T F T T F T T T F F F F
trainEx623 midToHigh T T F F T T F F F F T T F T T T F F F F
trainEx624 lowToMid F F F T F F F F F F T F F T T T F T T F
trainEx625 midToHigh F T F F T T F F F F T T T T T T F F F F
trainEx626 midToHigh F T T F F T F F F F T F T T F F F T T T
trainEx627 midToHigh F T F T F F F F F F T T F T T T F T T F
trainEx628 midToHigh T F F T F F F F F F T T F T T T F T T F
trainEx629 midToHigh F F F T T T F F F F T T F T T F F T T F
trainEx630 lowToMid F T F F F T F F F F T T T T F F F F F F
trainEx631 lowToMid F T T F F F F F F F T T F T T F F F F F
trainEx632 lowToMid F T T F F T F F F F T T F T T T T F F F
trainEx633 lowToMid F T T F F T T T F F T T T T F F F F F F
trainEx634 midToHigh F T F F F F F F F F T F T T T T F T T F
trainEx635 lowToMid F F F T F T F F F F T T T T T F F T T F
trainEx636 lowToMid F T F F F T T F F F T F T T T F F T F F
trainEx637 midToHigh T T F T F T F F F F T T F T T T F F F F
trainEx638 lowToMid F T T F F T T T F F T T F F F F F T F F
trainEx639 midToHigh F T T F T T F F F F T T T T T T F F F F
trainEx640 lowToMid F F F T F F T F F F T T T T T T F T T F
trainEx641 lowToMid F T F T F T T F F F T T T T F F F F F F
trainEx642 midToHigh T F F T F T F F F F T T F T F F F T T T
trainEx643 midToHigh F T F F F T F F F F T T F T T F F F F F
trainEx644 lowToMid F T F F F F F F F F T F T T F F F T T T
trainEx645 lowToMid F T F F F T T F F F T T F F F F F T F F
trainEx646 midToHigh F T T F F T F F F F T T F T T F F F F F
trainEx647 lowToMid F T T F T T F F F F T T T T F F F T F F
trainEx648 lowToMid F F F T F T T T T F T T T T T T F T T F
trainEx649 lowToMid F T F T F T T F F F T T F T T T T F F F
trainEx650 midToHigh F T T T T T F F F F T F F T T T F T T T
trainEx651 lowToMid F T F T T T T T F F T T F T T T F F F F
trainEx652 lowToMid F T F F F F F F F F T F T T F F F F F F
trainEx653 lowToMid F T F T F F T F F F T T T T T T F T F F
trainEx654 lowToMid F F F T F T T F F F T F T T T T F T T F
trainEx655 midToHigh F F F T F F T F F F T F F T T T F T T F
trainEx656 midToHigh F T F F F T F F F F T T T T T F F T F F
trainEx657 lowToMid F T T F F T F F F F T T F T T T F F F F
trainEx658 lowToMid F T F F F T T T T F T T F T T F F F F F
trainEx659 midToHigh T T F T T T F F F F T T F T T T F T T F
trainEx660 midToHigh T T F F T T F F F F T T F T T T F F F F
trainEx661 lowToMid T T F T F T F F F F T T F T T F F T F F
trainEx662 lowToMid F T T F F T F F F F T T T T T T F F F F
trainEx663 midToHigh T T F T T T F F F F T T F T T F F T T F
trainEx664 lowToMid F T F F F T F F F F T T T F F F F F F F
trainEx665 midToHigh T F F T T T F F F F T T F T T T F T F F
trainEx666 midToHigh F T T F F T F F F F T F T T T F F T F F
trainEx667 lowToMid F T T F F T T T T F T F T F F F F T F F
trainEx668 midToHigh F F F T F F F F F F T F F T T T F T T T
trainEx669 midToHigh F T T F F T F F F F T T F T T F F F F F
trainEx670 lowToMid F T T T F T F F F F T T F T T T F F F F
trainEx671 lowToMid F T T F F T F F F F T T T F F F F T T F
trainEx672 lowToMid F T T F F T T F F F T T F T T F F F F F
trainEx673 midToHigh F T F T F F F F F F T T T T T T F T F F
trainEx674 midToHigh F F F T T T F F F F T F F T T F F T T T
trainEx675 lowToMid F T F F F F F F F F T F F T T T F T T F
trainEx676 lowToMid F T T T T T T T T F T T F T F F F F F F
trainEx677 lowToMid F T F F F T F F F F T T T T T F F F F F
trainEx678 lowToMid F T F T F T T F F F T T T T T F F F F F
trainEx679 midToHigh T T F T T T T F F F T T F T T T F T F F
trainEx680 midToHigh F T T F T T F F F F T T T T T T F T T F
trainEx681 lowToMid T T F T T T T T F F T T F F F F F F F F
trainEx682 lowToMid F T F F T T F F F F T T T T T T F T T F
trainEx683 lowToMid T F F T F T F F F F T T F T T T F F F F
trainEx684 midToHigh F T T F F T F F F F T F T T F F F T F F
trainEx685 lowToMid F F F F F T T F F F T T F T T T F F F F
trainEx686 midToHigh F T T F T T F F F F T T T T T T F T T T
trainEx687 midToHigh F T T F F F T F F F T F T T F F F T T T
trainEx688 lowToMid F T T F F T F F F F T T F T T T F F F F
trainEx689 lowToMid F T T T F T T T T F T T F T T F F F F F
trainEx690 midToHigh F F F T F F T F F F T F F T T T F T T T
trainEx691 midToHigh F T T F F T T T F F T F T T T T F T T F
trainEx692 midToHigh F T F T F T T F F F T T F T T T F T T F
trainEx693 lowToMid F T T F F T F F F F T T F F F F F F F F
trainEx694 midToHigh F T F F F F T F F F T T T T T T F T F F
trainEx695 midToHigh T F F T T T F F F F T T F T T T F T T F
trainEx696 midToHigh F F F T F T F F F F T T F T T F F F F F
trainEx697 lowToMid F T T F T T T F F F T T F T T T F F F F
trainEx698 midToHigh F F F T F T T F F F T T T T T F F F F F
trainEx699 midToHigh F T F T T T F F F F T T T T T T F T F F
trainEx700 midToHigh F F F T F T F F F F T T F T T T F F F F
trainEx701 lowToMid F T T F F F F F F F T T T F F F F F F F
trainEx702 midToHigh F T F T F T T T F F T T T T T F F F F F
trainEx703 lowToMid F T T F T T F F F F T T T F F F F T T T
trainEx704 midToHigh F F F T T T F F F F T F F T T T F T T T
trainEx705 lowToMid F T T F F T F F F F T T T T T T F F F F
trainEx706 lowToMid F T F F F T F F F F T F T F F F F F F F
trainEx707 midToHigh F F F T F F F F F F T T F T T T F T F F
trainEx708 lowToMid F T T T F T F T F F T T F F F F F F F F
trainEx709 midToHigh F T T F T T T F F F T F T T T T F T T T
trainEx710 lowToMid F T T T F T F T F F T T F T T F F F F F
trainEx711 lowToMid T T T T F F F F F F T T F T F F F T F F
trainEx712 lowToMid F T T F F T F F F F T T F T F F F F F F
trainEx713 midToHigh F T T F F T F F F F T T T T F F F F F F
trainEx714 midToHigh F F F T F T F F F F T F F T F F F T T T
trainEx715 lowToMid F T T F F T T T F F T F T T F F F T F F
trainEx716 lowToMid F T F F F T T T T F T F F T F F F F F F
trainEx717 lowToMid T T T T T T T F F F T T F F F F F T F F
trainEx718 midToHigh F T F F F F F F F F F F F T F F F T T T
trainEx719 midToHigh F T T F T T F F F F T F T T T F F T T F
trainEx720 lowToMid F T T F F T F F F F T T T T F F F F F F
trainEx721 midToHigh F T F F F T F F F F T T F F F F F F F F
trainEx722 lowToMid F T T F F F F F F F T T T T T T F F F F
trainEx723 lowToMid F T T F T T F F F F T T T F F F F T F F
trainEx724 lowToMid F T T F F T F F F F T T T T T T F F F F
trainEx725 lowToMid F T T T F T F T F F T T F T T F F F F F
trainEx726 midToHigh F F F T F F F F F F T F T T F F F T T T
trainEx727 midToHigh T F F T F F F F F F T F F T T T F T T T
trainEx728 lowToMid F T F F F T F F F F T T F T T T F F F F
trainEx729 midToHigh F T F T F T T F F F T F F T T T F T T T
trainEx730 midToHigh F T T F F F F F F F T F T T T T F T T F
trainEx731 lowToMid F T T F T T T F F F T T F T F F F F F F
trainEx732 lowToMid F T F T F T T F F F T T T T F F F F F F
trainEx733 lowToMid T T F T F T F F F F T T F F F F F F F F
trainEx734 midToHigh T T F T F T T F F F T T F T T T F T F F
trainEx735 midToHigh F F F T F F T F F F T F F T T T F T T F
trainEx736 midToHigh F T F F F F T T F F F F T T T T F T T T
trainEx737 lowToMid F T T F T T T T F F T T F F F F F F F F
trainEx738 midToHigh T T F T T T T F F F T T F T T T F T T T
trainEx739 midToHigh F F F T F F F F F F T F T T F F F T T T
trainEx740 midToHigh F T T F F T F F F F T T F T F F F F F F
trainEx741 midToHigh F F F T F F F F F F T T T T T T F F F F
trainEx742 midToHigh F F F T F F T F F F T F T T T T F T T T
trainEx743 lowToMid F T T F T F F F F F T T F F F F F T F F
trainEx744 midToHigh T T T T T T F F F F T T F T T T F T T F
trainEx745 midToHigh F T T F T T F F F F T T T F F F F T T F
trainEx746 lowToMid F T T F F T T F F F T T T T T F F T F F
trainEx747 lowToMid T T F T T T F F F F T T F T T F F T T F
trainEx748 lowToMid F T F F F T T F F F T T F T F F F T F F
trainEx749 midToHigh F F F T F T T F F F T F F T F F F T T F
trainEx750 midToHigh T F F T F F F F F F T F F F F F F T T T
trainEx751 lowToMid F T T F F T F F F F T F T F F F F F F F
trainEx752 lowToMid F T T F F T F F F F T T T F F F F F F F
trainEx753 lowToMid F F F T F T T T F F T T F T F F F F F F
trainEx754 lowToMid F T F F F T T T T F T T F T T T T F F F
trainEx755 lowToMid F T T F F T T T T F T T F T F F F F F F
trainEx756 lowToMid F T T F F T F F F F T T F F F F F F F F
trainEx757 lowToMid F T T F F T T T T F T T F F F F F T F F
trainEx758 midToHigh F T F T T T F F F F T T F T T F F T T T
trainEx759 midToHigh F F F T F F T F F F T T T T T T F T T T
trainEx760 lowToMid F T T F F T F F F F T T T T T T F T F F
trainEx761 lowToMid T F F T T T F F F F T T F T T F F T T F
trainEx762 lowToMid F T T F F T F T F F T T F T F F F F F F
trainEx763 midToHigh F T T F F T T F F F T T F T T T F T T F
trainEx764 lowToMid F T T F F T F F F F T T T F F F F T F F
trainEx765 midToHigh F T F T F T F F F F T T F T T T F F F F
trainEx766 lowToMid F T T F F T T F F F T T T F F F F F F F
trainEx767 lowToMid F F F T T T F F F F T T T T T T F T T F
trainEx768 lowToMid F T T F T T F F F F T T T F F F F T F F
trainEx769 midToHigh F F F T T T F F F F T T F T F F F T T T
trainEx770 midToHigh F T F T T T F F F F T T F T T F F T T T
trainEx771 midToHigh T F F T F T F F F F T T F T T T F F F F
trainEx772 midToHigh F T T T T T T F F F T T T T T T F T T T
trainEx773 lowToMid F T F T F T F F F F T T T F F F F F F F
trainEx774 lowToMid T T F T T T F F F F T T F T F F F T T F
trainEx775 midToHigh F F F T F T F F F F T F T T T T F T T T
trainEx776 midToHigh F T F F F T F F F F T T T F F F F F F F
trainEx777 lowToMid F T F F F F T T F F T F T T T F F T T T
trainEx778 lowToMid T F F T F T F F F F T T F T T T F F F F
trainEx779 midToHigh F T T F F F T F F F T T T T F F F T T T
trainEx780 midToHigh F T T F F F F F F F T F T T T F F T T T
trainEx781 lowToMid F T F F T T T T F F T T T T T F F F F F
trainEx782 midToHigh F T F F T T T F F F T T T T T T F T F F
trainEx783 lowToMid F T T F F T T F F F T F T F F F F T T F
trainEx784 lowToMid F T T T T T F T F F T T F T T T F T F F
trainEx785 lowToMid F T F F F T T T T F T T F T F F F F F F
trainEx786 lowToMid F T T T F T F F F F T T F T F F F T F F
trainEx787 midToHigh T F F T T T T F F F T T F T T T F F F F
trainEx788 midToHigh F F F T F T F F F F T T F T T T T T T T
trainEx789 lowToMid F T T F T T F F F F T T T F F F F T T F
trainEx790 midToHigh F T F F F T F F F F T F T T T F F T T T
trainEx791 midToHigh F T T F T T T F F F T T T T T T F T T F
trainEx792 midToHigh F T F T F F F F F F T F T T T T F T T T
trainEx793 lowToMid F T F F T F F F F F T F F F F F F T F F
trainEx794 lowToMid F T T F T T T T F F T T T T T T F F F F
trainEx795 lowToMid F T T F F T F F F F T T F T T F F T F F
trainEx796 midToHigh T T F T F F F F F F T T F T T T F T F F
trainEx797 lowToMid T T F T F T F F F F T T F T T T F T T F
trainEx798 lowToMid F T T F F T F F F F T T F T F F F F F F
trainEx799 lowToMid F T F T T T T T F F T T F T T F F F F F
trainEx800 lowToMid F T T F T T F F F F T T T F F F F F F F
trainEx801 midToHigh T F F T F T T F F F T T F T T T F T T T
trainEx802 midToHigh F F F T F F T F F F T T T T T T F T T F
trainEx803 midToHigh F T F F F T F F F F T F T T F F F T F F
trainEx804 midToHigh F T T F F T T T F F T F F F F F F F F F
trainEx805 lowToMid F T T F F T F F F F T T F T F F F F F F
trainEx806 midToHigh F T T F T T F F F F T T T T F F F T F F
trainEx807 midToHigh F F F T T F F F F F T T F T T T F T T F
trainEx808 midToHigh F T F T T T T T F F T T T T T F F F F F
trainEx809 midToHigh F F F T F F T F F F T F F T T T F T T F
trainEx810 lowToMid F T T F F T T F F F T T T F F F F F F F
trainEx811 midToHigh F F F T F F F F F F T T T T T T F T F F
trainEx812 lowToMid F T F T F T T T F F T T T T T T F T T F
trainEx813 midToHigh F F F T F T T F F F T F T T T T F T T T
trainEx814 midToHigh T T F T T T T F F F T T F T T T F T F F
trainEx815 midToHigh F F F T T T F F F F T F F F F F F T T T
trainEx816 midToHigh F T F T T F T F F F T F T T T T F T T T
trainEx817 lowToMid F T T F F F T T F F T F T F F F F T F F
trainEx818 midToHigh F T T F F T F F F F T T F T T F F T F F
trainEx819 lowToMid F T F T T F F F F F T T F F F F F T F F
trainEx820 lowToMid F F F T T F F T T F T T F T F F F T T T
trainEx821 midToHigh F T F F F T F F F F T F T T T T F T T F
trainEx822 lowToMid F T F F F T F F F F T T T F F F F T F F
trainEx823 midToHigh T T F T F T T F F F T T F T T T F T T T
trainEx824 midToHigh F T F F F T F F F F T T F T F F F T F F
trainEx825 midToHigh T F F T F F F F F F T T F T T T F T T F
trainEx826 midToHigh F T F T F F T F F F T F T T T T F T T T
trainEx827 midToHigh F T T F F T T T F F T T F T F F F F F F
trainEx828 midToHigh T F F T F T F F F F T T F T T T F T T T
trainEx829 midToHigh T F F T F T F F F F T T F T T F F F F F
trainEx830 midToHigh T T F T F T F F F F T T F T T T F F F F
trainEx831 lowToMid F F F T F F T T T F T T F T T T T F F F
trainEx832 lowToMid F T F F F T F F F F T T T T F F F F F F
trainEx833 midToHigh F T T F F F F T F F F F T T T T F T T T
trainEx834 lowToMid F T T F F T T F F F T F T F F F F T F F
trainEx835 midToHigh F T F F F T F F F F T T T T T T F F F F
trainEx836 midToHigh F F F T F T F F F F T T F T T T F F F F
trainEx837 lowToMid F T T F F T T F F F T F T F F F F F F F
trainEx838 midToHigh F T F F F F T F F F F F T T T F F T T T
trainEx839 midToHigh F T T F F T F F F F T T T T F F F F F F
trainEx840 midToHigh T T F T T T F F F F T T F T T T F T T T
trainEx841 lowToMid F T F F F F F F F F T F T F F F F F F F
trainEx842 midToHigh F T T F F T F F F F T T T T T F F T F F
trainEx843 midToHigh F T F T F T F F F F T T T T F F F T T F
trainEx844 lowToMid F T F F F T F F F F T T F T T T F T T F
trainEx845 midToHigh F T T F F T T F F F T T T T T F F T F F
trainEx846 midToHigh F T F T F T F F F F T F T T T T F T T F
trainEx847 midToHigh F T F F F F F F F F T F T T T F F T T T
trainEx848 lowToMid F T T F F T T F F F T T F T T F F T T F
trainEx849 lowToMid T T T F T T T F F F T T F T T T F T F F
trainEx850 lowToMid F T T T F T T T F F T T T F F F F F F F
trainEx851 lowToMid F T F T T T T T T F T T T T T T F T F F
trainEx852 lowToMid F T F T F T F F F F T T F T T F F F F F
trainEx853 lowToMid F T F F T T T F F F T T F F F F F F F F
trainEx854 midToHigh F T T F F T F F F F T F T T F F F T T T
trainEx855 lowToMid F T T F F T F F F F T T F T T T F F F F
